Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2012,51,NE,1,6590,3090,1300,1660,-21.92,-21.97,-24.42,-22.43
2012,52,NE,1,16040,7520,3130,4120,97.29,89.9,85.21,86.43
2013,1,NE,1,5280,2650,1240,1460,688.06,703.03,520.0,711.11
2013,2,NE,1,9550,4550,1900,2480,5.76,-2.15,-9.95,-2.75
2013,3,NE,1,12190,5710,2320,3180,6.37,4.96,-0.85,4.95
2013,4,NE,1,9860,4440,1750,2440,1.44,-1.11,-4.89,3.39
2013,5,NE,1,10520,4760,1920,2470,27.21,26.93,20.75,24.12
2013,6,NE,1,9990,4370,1700,2360,-4.13,-6.02,-11.46,-2.07
2013,7,NE,1,9110,4090,1600,2250,-12.91,-11.66,-17.1,-6.25
2013,8,NE,1,9070,3980,1490,2170,-10.11,-12.14,-20.74,-8.82
2013,9,NE,1,10410,4670,1790,2510,7.43,9.88,9.82,12.05
2013,10,NE,1,10650,4850,1880,2640,-1.75,-0.82,-3.09,2.72
2013,11,NE,1,10300,4670,1770,2520,-3.38,-2.51,-8.29,-0.4
2013,12,NE,1,10700,4810,1870,2590,-1.92,-3.22,-6.03,-7.5
2013,13,NE,1,10090,4470,1730,2360,-2.51,-7.64,-10.36,-10.61
2013,14,NE,1,9430,4230,1670,2250,-13.33,-15.57,-14.8,-17.58
2013,15,NE,1,9970,4490,1720,2400,-2.92,-3.44,-6.52,-3.61
2013,16,NE,1,9930,4420,1770,2280,9.72,9.68,8.59,8.57
2013,17,NE,1,9820,4650,1790,2540,1.45,7.39,5.92,9.96
2013,18,NE,1,10000,4630,1800,2560,1.52,0.22,-5.26,1.99
2013,19,NE,1,9710,4530,1730,2520,-0.51,0.0,-4.42,2.86
2013,20,NE,1,8960,4190,1610,2260,-7.53,-9.31,-9.04,-12.74
2013,21,NE,1,7440,3550,1410,1940,-19.39,-17.44,-17.54,-17.09
2013,22,NE,1,8190,3890,1540,2180,-8.18,-7.6,-8.33,-4.39
2013,23,NE,1,9440,4550,1730,2580,31.11,37.88,31.06,45.76
2013,24,NE,1,6470,3080,1210,1710,-30.2,-30.16,-28.4,-29.05
2013,25,NE,1,10310,4850,1940,2670,17.96,21.55,23.57,21.36
2013,26,NE,1,10030,4630,1860,2460,18.28,17.51,20.0,13.89
2013,27,NE,1,5960,2710,1080,1440,-30.62,-34.06,-35.33,-35.43
2013,28,NE,1,9470,4500,1710,2440,38.05,40.62,36.8,37.85
2013,29,NE,1,8800,4020,1530,2200,8.11,5.51,0.66,3.77
2013,30,NE,1,8410,3860,1560,2120,1.45,-1.78,-1.27,-0.93
2013,31,NE,1,8720,4070,1520,2250,5.83,5.71,2.01,7.14
2013,32,NE,1,8690,3990,1500,2090,4.95,2.31,0.0,-1.88
2013,33,NE,1,8470,3940,1420,2210,3.29,5.91,2.9,5.24
2013,34,NE,1,8540,3950,1540,2120,7.69,6.76,3.36,4.43
2013,35,NE,1,8650,4020,1520,2190,4.98,6.35,2.01,9.5
2013,36,NE,1,6630,3000,1120,1670,2.0,1.35,-8.2,5.03
2013,37,NE,1,8990,4060,1460,2230,47.62,39.52,24.79,38.51
2013,38,NE,1,8830,4030,1470,2180,-7.54,-7.78,-13.02,-8.02
2013,39,NE,1,7050,3230,1210,1770,-17.64,-18.23,-22.44,-16.11
2013,40,NE,1,10280,4740,1740,2630,20.52,20.61,9.43,26.44
2013,41,NE,1,7860,3690,1380,2090,-9.86,-7.75,-9.8,-5.0
2013,42,NE,1,6820,3050,1110,1770,-3.67,-4.98,-10.48,-0.56
2013,43,NE,1,9490,4330,1510,2440,12.44,13.05,2.03,16.19
2013,44,NE,1,9350,4380,1550,2540,8.85,8.68,0.65,12.89
2013,45,NE,1,9040,4140,1510,2330,66.79,68.29,49.5,77.86
2013,46,NE,1,7680,3540,1230,2030,9.09,6.63,-8.21,12.15
2013,47,NE,1,9100,4090,1450,2340,24.15,22.09,5.84,30.0
2013,48,NE,1,6910,3240,1160,1940,6.97,9.09,3.57,14.79
2013,49,NE,1,7590,3400,1280,1950,2.43,-0.87,-4.48,6.56
2013,50,NE,1,8340,3790,1400,2120,6.79,5.28,2.19,7.07
2013,51,NE,1,8450,3930,1560,2270,28.22,27.18,20.0,36.75
2013,52,NE,1,6040,2920,1210,1640,-62.34,-61.17,-61.34,-60.19
2014,1,NE,1,2010,960,410,550,-61.93,-63.77,-66.94,-62.33
2014,2,NE,1,10450,5050,2120,2820,9.42,10.99,11.58,13.71
2014,3,NE,1,12140,5560,2100,3170,-0.41,-2.63,-9.48,-0.31
2014,4,NE,1,8350,3750,1470,2100,-15.31,-15.54,-16.0,-13.93
2014,5,NE,1,10330,4560,1730,2500,-1.81,-4.2,-9.9,1.21
2014,6,NE,1,9620,4160,1480,2310,-3.7,-4.81,-12.94,-2.12
2014,7,NE,1,9640,4170,1480,2270,5.82,1.96,-7.5,0.89
2014,8,NE,1,8760,3740,1330,2080,-3.42,-6.03,-10.74,-4.15
2014,9,NE,1,10500,4510,1690,2430,0.86,-3.43,-5.59,-3.19
2014,10,NE,1,10540,4680,1660,2600,-1.03,-3.51,-11.7,-1.52
2014,11,NE,1,10610,4730,1630,2670,3.01,1.28,-7.91,5.95
2014,12,NE,1,10720,4820,1700,2740,0.19,0.21,-9.09,5.79
2014,13,NE,1,11340,4990,1840,2760,12.39,11.63,6.36,16.95
2014,14,NE,1,11010,4800,1700,2560,16.76,13.48,1.8,13.78
2014,15,NE,1,10380,4590,1610,2490,4.11,2.23,-6.4,3.75
2014,16,NE,1,9680,4140,1480,2250,-2.52,-6.33,-16.38,-1.32
2014,17,NE,1,9220,4300,1570,2370,-6.11,-7.53,-12.29,-6.69
2014,18,NE,1,10400,4730,1730,2650,4.0,2.16,-3.89,3.52
2014,19,NE,1,10100,4680,1690,2640,4.02,3.31,-2.31,4.76
2014,20,NE,1,9190,4320,1580,2480,2.57,3.1,-1.86,9.73
2014,21,NE,1,9390,4320,1560,2430,26.21,21.69,10.64,25.26
2014,22,NE,1,7560,3350,1190,1860,-7.69,-13.88,-22.73,-14.68
2014,23,NE,1,9330,4250,1590,2400,-1.17,-6.59,-8.09,-6.98
2014,24,NE,1,9270,4170,1500,2350,43.28,35.39,23.97,37.43
2014,25,NE,1,8960,4220,1540,2350,-13.09,-12.99,-20.62,-11.99
2014,26,NE,1,9000,4150,1580,2320,-10.27,-10.37,-15.05,-5.69
2014,27,NE,1,8530,3890,1430,2280,43.12,43.54,32.41,58.33
2014,28,NE,1,7120,3180,1150,1820,-24.82,-29.33,-32.75,-25.41
2014,29,NE,1,8370,3850,1390,2140,-4.89,-4.23,-9.15,-2.73
2014,30,NE,1,8810,3990,1420,2220,4.76,3.37,-8.97,4.72
2014,31,NE,1,8510,3890,1420,2140,-2.41,-4.42,-6.58,-4.89
2014,32,NE,1,8660,3950,1410,2250,-0.35,-1.0,-6.0,7.66
2014,33,NE,1,8550,3910,1360,2190,0.94,-0.76,-4.23,-0.9
2014,34,NE,1,8580,3860,1410,2170,0.47,-2.28,-8.44,2.36
2014,35,NE,1,8610,3890,1420,2170,-0.46,-3.23,-6.58,-0.91
2014,36,NE,1,6760,3080,1100,1750,1.96,2.67,-1.79,4.79
2014,37,NE,1,8980,3960,1310,2260,-0.11,-2.46,-10.27,1.35
2014,38,NE,1,9100,4090,1430,2250,3.06,1.49,-2.72,3.21
2014,39,NE,1,9080,4090,1460,2290,28.79,26.63,20.66,29.38
2014,40,NE,1,8900,4060,1460,2240,-13.42,-14.35,-16.09,-14.83
2014,41,NE,1,8920,4030,1440,2280,13.49,9.21,4.35,9.09
2014,42,NE,1,7330,3320,1170,1820,7.48,8.85,5.41,2.82
2014,43,NE,1,8770,3980,1440,2260,-7.59,-8.08,-4.64,-7.38
2014,44,NE,1,8890,4080,1430,2330,-4.92,-6.85,-7.74,-8.27
2014,45,NE,1,8770,3960,1390,2280,-2.99,-4.35,-7.95,-2.15
2014,46,NE,1,7910,3560,1240,2060,2.99,0.56,0.81,1.48
2014,47,NE,1,8430,3790,1340,2140,-7.36,-7.33,-7.59,-8.55
2014,48,NE,1,6640,3050,1040,1760,-3.91,-5.86,-10.34,-9.28
2014,49,NE,1,7850,3540,1300,2020,3.43,4.12,1.56,3.59
2014,50,NE,1,8600,3920,1530,2190,3.12,3.43,9.29,3.3
2014,51,NE,1,8690,4010,1530,2180,2.84,2.04,-1.92,-3.96
2014,52,NE,1,6220,2990,1160,1760,2.98,2.4,-4.13,7.32
2014,53,NE,1,2150,1020,430,580,,,,
2015,1,NE,1,12810,6200,2500,3520,537.31,545.83,509.76,540.0
2015,2,NE,1,8640,4040,1500,2260,-17.32,-20.0,-29.25,-19.86
2015,3,NE,1,11460,5070,1860,2880,-5.6,-8.81,-11.43,-9.15
2015,4,NE,1,9350,4080,1460,2220,11.98,8.8,-0.68,5.71
2015,5,NE,1,9850,4220,1490,2370,-4.65,-7.46,-13.87,-5.2
2015,6,NE,1,10040,4440,1620,2450,4.37,6.73,9.46,6.06
2015,7,NE,1,8900,3930,1370,2160,-7.68,-5.76,-7.43,-4.85
2015,8,NE,1,10580,4630,1610,2570,20.78,23.8,21.05,23.56
2015,9,NE,1,10440,4770,1660,2710,-0.57,5.76,-1.78,11.52
2015,10,NE,1,10320,4500,1580,2510,-2.09,-3.85,-4.82,-3.46
2015,11,NE,1,10990,4890,1680,2780,3.58,3.38,3.07,4.12
2015,12,NE,1,11280,5080,1780,2800,5.22,5.39,4.71,2.19
2015,13,NE,1,10810,4810,1750,2680,-4.67,-3.61,-4.89,-2.9
2015,14,NE,1,9230,4040,1430,2200,-16.17,-15.83,-15.88,-14.06
2015,15,NE,1,9870,4220,1450,2280,-4.91,-8.06,-9.94,-8.43
2015,16,NE,1,10430,4820,1780,2570,7.75,16.43,20.27,14.22
2015,17,NE,1,10370,4770,1680,2660,12.47,10.93,7.01,12.24
2015,18,NE,1,9790,4510,1580,2560,-5.87,-4.65,-8.67,-3.4
2015,19,NE,1,9460,4360,1530,2430,-6.34,-6.84,-9.47,-7.95
2015,20,NE,1,9840,4380,1540,2450,7.07,1.39,-2.53,-1.21
2015,21,NE,1,7790,3570,1300,1970,-17.04,-17.36,-16.67,-18.93
2015,22,NE,1,10030,4640,1660,2590,32.67,38.51,39.5,39.25
2015,23,NE,1,9420,4370,1520,2470,0.96,2.82,-4.4,2.92
2015,24,NE,1,9390,4320,1550,2450,1.29,3.6,3.33,4.26
2015,25,NE,1,9370,4310,1560,2410,4.58,2.13,1.3,2.55
2015,26,NE,1,9230,4250,1590,2330,2.56,2.41,0.63,0.43
2015,27,NE,1,7770,3470,1240,1960,-8.91,-10.8,-13.29,-14.04
2015,28,NE,1,8810,3880,1370,2190,23.74,22.01,19.13,20.33
2015,29,NE,1,8730,3920,1370,2200,4.3,1.82,-1.44,2.8
2015,30,NE,1,9120,4010,1420,2280,3.52,0.5,0.0,2.7
2015,31,NE,1,8680,3910,1370,2250,2.0,0.51,-3.52,5.14
2015,32,NE,1,8610,3910,1350,2220,-0.58,-1.01,-4.26,-1.33
2015,33,NE,1,8650,3920,1410,2190,1.17,0.26,3.68,0.0
2015,34,NE,1,8950,3980,1390,2230,4.31,3.11,-1.42,2.76
2015,35,NE,1,8850,3990,1370,2260,2.79,2.57,-3.52,4.15
2015,36,NE,1,7300,3260,1140,1800,7.99,5.84,3.64,2.86
2015,37,NE,1,8830,3880,1350,2150,-1.67,-2.02,3.05,-4.87
2015,38,NE,1,9050,4060,1390,2310,-0.55,-0.73,-2.8,2.67
2015,39,NE,1,9290,4290,1390,2570,2.31,4.89,-4.79,12.23
2015,40,NE,1,9250,4280,1440,2490,3.93,5.42,-1.37,11.16
2015,41,NE,1,7990,3570,1220,2070,-10.43,-11.41,-15.28,-9.21
2015,42,NE,1,9580,4290,1480,2390,30.7,29.22,26.5,31.32
2015,43,NE,1,9230,4140,1520,2310,5.25,4.02,5.56,2.21
2015,44,NE,1,8690,3850,1400,2160,-2.25,-5.64,-2.1,-7.3
2015,45,NE,1,8570,3810,1360,2190,-2.28,-3.79,-2.16,-3.95
2015,46,NE,1,8960,3990,1440,2240,13.27,12.08,16.13,8.74
2015,47,NE,1,6690,3070,1140,1710,-20.64,-19.0,-14.93,-20.09
2015,48,NE,1,7800,3430,1250,1960,17.47,12.46,20.19,11.36
2015,49,NE,1,8930,4110,1520,2300,13.76,16.1,16.92,13.86
2015,50,NE,1,8660,3920,1530,2200,0.7,0.0,0.0,0.46
2015,51,NE,1,7150,3340,1360,1910,-17.72,-16.71,-11.11,-12.39
2015,52,NE,1,2950,1270,530,700,-52.57,-57.53,-54.31,-60.23
2016,1,NE,1,12660,5960,2410,3280,-1.17,-3.87,-3.6,-6.82
2016,2,NE,1,9240,4220,1570,2430,6.94,4.46,4.67,7.52
2016,3,NE,1,12060,5280,1900,2910,5.24,4.14,2.15,1.04
2016,4,NE,1,10020,4250,1510,2320,7.17,4.17,3.42,4.5
2016,5,NE,1,8770,3720,1370,2020,-10.96,-11.85,-8.05,-14.77
2016,6,NE,1,11620,4930,1710,2690,15.74,11.04,5.56,9.8
2016,7,NE,1,9810,4050,1480,2160,10.22,3.05,8.03,0.0
2016,8,NE,1,10820,4640,1650,2490,2.27,0.22,2.48,-3.11
2016,9,NE,1,11030,4680,1610,2540,5.65,-1.89,-3.01,-6.27
2016,10,NE,1,11100,4890,1720,2730,7.56,8.67,8.86,8.76
2016,11,NE,1,10750,4710,1640,2610,-2.18,-3.68,-2.38,-6.12
2016,12,NE,1,11220,5030,1740,2790,-0.53,-0.98,-2.25,-0.36
2016,13,NE,1,10150,4520,1560,2470,-6.11,-6.03,-10.86,-7.84
2016,14,NE,1,11020,4760,1610,2580,19.39,17.82,12.59,17.27
2016,15,NE,1,10120,4260,1440,2270,2.53,0.95,-0.69,-0.44
2016,16,NE,1,9980,4370,1530,2380,-4.31,-9.34,-14.04,-7.39
2016,17,NE,1,10360,4600,1660,2500,-0.1,-3.56,-1.19,-6.02
2016,18,NE,1,10620,4760,1640,2630,8.48,5.54,3.8,2.73
2016,19,NE,1,10150,4560,1590,2600,7.29,4.59,3.92,7.0
2016,20,NE,1,10000,4510,1540,2560,1.63,2.97,0.0,4.49
2016,21,NE,1,10550,4660,1620,2570,35.43,30.53,24.62,30.46
2016,22,NE,1,7610,3410,1210,1980,-24.13,-26.51,-27.11,-23.55
2016,23,NE,1,10150,4580,1640,2490,7.75,4.81,7.89,0.81
2016,24,NE,1,9570,4220,1530,2330,1.92,-2.31,-1.29,-4.9
2016,25,NE,1,9170,4090,1450,2280,-2.13,-5.1,-7.05,-5.39
2016,26,NE,1,5670,2490,920,1350,-38.57,-41.41,-42.14,-42.06
2016,27,NE,1,10060,4480,1580,2470,29.47,29.11,27.42,26.02
2016,28,NE,1,9350,4120,1440,2300,6.13,6.19,5.11,5.02
2016,29,NE,1,8890,3940,1400,2230,1.83,0.51,2.19,1.36
2016,30,NE,1,9120,4030,1360,2270,0.0,0.5,-4.23,-0.44
2016,31,NE,1,9090,3930,1370,2220,4.72,0.51,0.0,-1.33
2016,32,NE,1,9010,3940,1390,2240,4.65,0.77,2.96,0.9
2016,33,NE,1,9000,3870,1370,2160,4.05,-1.28,-2.84,-1.37
2016,34,NE,1,9010,3890,1400,2130,0.67,-2.26,0.72,-4.48
2016,35,NE,1,8410,3720,1290,2070,-4.97,-6.77,-5.84,-8.41
2016,36,NE,1,7600,3320,1130,1890,4.11,1.84,-0.88,5.0
2016,37,NE,1,9220,3950,1380,2210,4.42,1.8,2.22,2.79
2016,38,NE,1,9750,4240,1480,2410,7.73,4.43,6.47,4.33
2016,39,NE,1,9590,4090,1480,2350,3.23,-4.66,6.47,-8.56
2016,40,NE,1,9110,3870,1330,2220,-1.51,-9.58,-7.64,-10.84
2016,41,NE,1,7510,3290,1170,1870,-6.01,-7.84,-4.1,-9.66
2016,42,NE,1,8770,3810,1310,2160,-8.46,-11.19,-11.49,-9.62
2016,43,NE,1,9020,3920,1410,2150,-2.28,-5.31,-7.24,-6.93
2016,44,NE,1,8920,3820,1250,2160,2.65,-0.78,-10.71,0.0
2016,45,NE,1,8700,3810,1380,2090,1.52,0.0,1.47,-4.57
2016,46,NE,1,8650,3690,1260,2080,-3.46,-7.52,-12.5,-7.14
2016,47,NE,1,7480,3210,1160,1830,11.81,4.56,1.75,7.02
2016,48,NE,1,8750,3590,1240,2030,12.18,4.66,-0.8,3.57
2016,49,NE,1,9340,3950,1420,2200,4.59,-3.89,-6.58,-4.35
2016,50,NE,1,9590,4110,1540,2270,10.74,4.85,0.65,3.18
2016,51,NE,1,8830,3820,1480,2140,23.5,14.37,8.82,12.04
2016,52,NE,1,3780,1600,620,920,28.14,25.98,16.98,31.43
2017,1,NE,1,10660,4850,1910,2710,-15.8,-18.62,-20.75,-17.38
2017,2,NE,1,11730,5020,1830,2860,26.95,18.96,16.56,17.7
2017,3,NE,1,10380,4400,1570,2490,-13.93,-16.67,-17.37,-14.43
2017,4,NE,1,12220,5010,1710,2700,21.96,17.88,13.25,16.38
2017,5,NE,1,11940,4720,1670,2510,36.15,26.88,21.9,24.26
2017,6,NE,1,10730,4390,1510,2430,-7.66,-10.95,-11.7,-9.67
2017,7,NE,1,10660,4270,1530,2320,8.66,5.43,3.38,7.41
2017,8,NE,1,10400,4200,1440,2350,-3.88,-9.48,-12.73,-5.62
2017,9,NE,1,12040,4900,1720,2690,9.16,4.7,6.83,5.91
2017,10,NE,1,12220,5110,1690,2790,10.09,4.5,-1.74,2.2
2017,11,NE,1,10710,4350,1480,2350,-0.37,-7.64,-9.76,-9.96
2017,12,NE,1,11640,4790,1670,2700,3.74,-4.77,-4.02,-3.23
2017,13,NE,1,12090,5020,1670,2800,19.11,11.06,7.05,13.36
2017,14,NE,1,12170,5130,1690,2840,10.44,7.77,4.97,10.08
2017,15,NE,1,10430,4290,1430,2370,3.06,0.7,-0.69,4.41
2017,16,NE,1,10120,4120,1360,2210,1.4,-5.72,-11.11,-7.14
2017,17,NE,1,11180,4770,1660,2720,7.92,3.7,0.0,8.8
2017,18,NE,1,10960,4620,1590,2610,3.2,-2.94,-3.05,-0.76
2017,19,NE,1,11330,4760,1680,2600,11.63,4.39,5.66,0.0
2017,20,NE,1,10770,4590,1570,2590,7.7,1.77,1.95,1.17
2017,21,NE,1,10670,4460,1530,2520,1.14,-4.29,-5.56,-1.95
2017,22,NE,1,8450,3520,1250,1930,11.04,3.23,3.31,-2.53
2017,23,NE,1,11460,4820,1640,2690,12.91,5.24,0.0,8.03
2017,24,NE,1,10180,4250,1450,2450,6.37,0.71,-5.23,5.15
2017,25,NE,1,10470,4300,1460,2430,14.18,5.13,0.69,6.58
2017,26,NE,1,10300,4260,1500,2350,81.66,71.08,63.04,74.07
2017,27,NE,1,7670,3160,1100,1750,-23.76,-29.46,-30.38,-29.15
2017,28,NE,1,10000,4130,1390,2330,6.95,0.24,-3.47,1.3
2017,29,NE,1,10050,4140,1460,2360,13.05,5.08,4.29,5.83
2017,30,NE,1,10080,4190,1390,2350,10.53,3.97,2.21,3.52
2017,31,NE,1,10020,4160,1410,2360,10.23,5.85,2.92,6.31
2017,32,NE,1,9940,3930,1290,2120,10.32,-0.25,-7.19,-5.36
2017,33,NE,1,10390,4190,1390,2320,15.44,8.27,1.46,7.41
2017,34,NE,1,9680,3890,1320,2220,7.44,0.0,-5.71,4.23
2017,35,NE,1,9730,4020,1410,2220,15.7,8.06,9.3,7.25
2017,36,NE,1,8090,3310,1150,1820,6.45,-0.3,1.77,-3.7
2017,37,NE,1,9940,3970,1330,2240,7.81,0.51,-3.62,1.36
2017,38,NE,1,10260,4250,1420,2410,5.23,0.24,-4.05,0.0
2017,39,NE,1,9890,4100,1340,2360,3.13,0.24,-9.46,0.43
2017,40,NE,1,9180,3740,1280,2060,0.77,-3.36,-3.76,-7.21
2017,41,NE,1,8710,3520,1210,1940,15.98,6.99,3.42,3.74
2017,42,NE,1,10040,4020,1350,2180,14.48,5.51,3.05,0.93
2017,43,NE,1,10640,4310,1430,2440,17.96,9.95,1.42,13.49
2017,44,NE,1,10260,4160,1410,2360,15.02,8.9,12.8,9.26
2017,45,NE,1,9990,4090,1360,2330,14.83,7.35,-1.45,11.48
2017,46,NE,1,9550,3820,1330,2130,10.4,3.52,5.56,2.4
2017,47,NE,1,7580,3080,1090,1770,1.34,-4.05,-6.03,-3.28
2017,48,NE,1,9020,3580,1200,1980,3.09,-0.28,-3.23,-2.46
2017,49,NE,1,10110,4020,1430,2170,8.24,1.77,0.7,-1.36
2017,50,NE,1,10170,4000,1420,2250,6.05,-2.68,-7.79,-0.88
2017,51,NE,1,9850,4070,1540,2240,11.55,6.54,4.05,4.67
2017,52,NE,1,1940,860,290,530,-48.68,-46.25,-53.23,-42.39
2018,1,NE,1,12790,5610,2170,3150,19.98,15.67,13.61,16.24
2018,2,NE,1,12830,5370,1850,3070,9.38,6.97,1.09,7.34
2018,3,NE,1,11340,4550,1590,2610,9.25,3.41,1.27,4.82
2018,4,NE,1,12970,5230,1760,2870,6.14,4.39,2.92,6.3
2018,5,NE,1,12640,5120,1780,2790,5.86,8.47,6.59,11.16
2018,6,NE,1,12330,4860,1680,2710,14.91,10.71,11.26,11.52
2018,7,NE,1,11830,4700,1580,2570,10.98,10.07,3.27,10.78
2018,8,NE,1,11180,4210,1420,2300,7.5,0.24,-1.39,-2.13
2018,9,NE,1,12730,5040,1630,2800,5.73,2.86,-5.23,4.09
2018,10,NE,1,11910,4690,1600,2610,-2.54,-8.22,-5.33,-6.45
2018,11,NE,1,12770,4920,1700,2640,19.23,13.1,14.86,12.34
2018,12,NE,1,12700,5050,1690,2740,9.11,5.43,1.2,1.48
2018,13,NE,1,12940,5210,1760,2870,7.03,3.78,5.39,2.5
2018,14,NE,1,11740,4560,1640,2400,-3.53,-11.11,-2.96,-15.49
2018,15,NE,1,12120,4690,1500,2510,16.2,9.32,4.9,5.91
2018,16,NE,1,11090,4360,1480,2290,9.58,5.83,8.82,3.62
2018,17,NE,1,12890,5180,1700,2800,15.3,8.6,2.41,2.94
2018,18,NE,1,12370,5060,1750,2730,12.86,9.52,10.06,4.6
2018,19,NE,1,12090,4880,1630,2650,6.71,2.52,-2.98,1.92
2018,20,NE,1,12210,4890,1700,2600,13.37,6.54,8.28,0.39
2018,21,NE,1,11240,4510,1520,2510,5.34,1.12,-0.65,-0.4
2018,22,NE,1,9360,3730,1290,1990,10.77,5.97,3.2,3.11
2018,23,NE,1,11730,4640,1560,2520,2.36,-3.73,-4.88,-6.32
2018,24,NE,1,11850,4690,1660,2520,16.4,10.35,14.48,2.86
2018,25,NE,1,11140,4480,1620,2410,6.4,4.19,10.96,-0.82
2018,26,NE,1,11160,4570,1610,2470,8.35,7.28,7.33,5.11
2018,27,NE,1,8540,3300,1130,1830,11.34,4.43,2.73,4.57
2018,28,NE,1,10790,4180,1380,2250,7.9,1.21,-0.72,-3.43
2018,29,NE,1,10240,4040,1360,2200,1.89,-2.42,-6.85,-6.78
2018,30,NE,1,11360,4470,1480,2480,12.7,6.68,6.47,5.53
2018,31,NE,1,11070,4430,1430,2500,10.48,6.49,1.42,5.93
2018,32,NE,1,10930,4200,1410,2260,9.96,6.87,9.3,6.6
2018,33,NE,1,10860,4190,1440,2260,4.52,0.0,3.6,-2.59
2018,34,NE,1,10490,3980,1330,2140,8.37,2.31,0.76,-3.6
2018,35,NE,1,9780,3690,1290,1930,0.51,-8.21,-8.51,-13.06
2018,36,NE,1,9160,3620,1200,1970,13.23,9.37,4.35,8.24
2018,37,NE,1,10490,4120,1430,2150,5.53,3.78,7.52,-4.02
2018,38,NE,1,10580,4360,1480,2350,3.12,2.59,4.23,-2.49
2018,39,NE,1,10550,4320,1500,2270,6.67,5.37,11.94,-3.81
2018,40,NE,1,10070,4150,1370,2240,9.69,10.96,7.03,8.74
2018,41,NE,1,9280,3810,1250,2020,6.54,8.24,3.31,4.12
2018,42,NE,1,10380,4280,1410,2370,3.39,6.47,4.44,8.72
2018,43,NE,1,10580,4180,1380,2360,-0.56,-3.02,-3.5,-3.28
2018,44,NE,1,10530,4000,1280,2240,2.63,-3.85,-9.22,-5.08
2018,45,NE,1,9620,3800,1260,2110,-3.7,-7.09,-7.35,-9.44
2018,46,NE,1,9600,3750,1260,2040,0.52,-1.83,-5.26,-4.23
2018,47,NE,1,8360,3250,1080,1860,10.29,5.52,-0.92,5.08
2018,48,NE,1,9810,3700,1260,1990,8.76,3.35,5.0,0.51
2018,49,NE,1,9570,3800,1310,2070,-5.34,-5.47,-8.39,-4.61
2018,50,NE,1,10630,4220,1510,2310,4.52,5.5,6.34,2.67
2018,51,NE,1,10600,4120,1610,2190,7.61,1.23,4.55,-2.23
2018,52,NE,1,4960,1900,710,1030,155.67,120.93,144.83,94.34
2019,1,NE,1,8360,3450,1340,1930,-34.64,-38.5,-38.25,-38.73
2019,2,NE,1,13340,5500,2000,3050,3.98,2.42,8.11,-0.65
2019,3,NE,1,11890,4640,1590,2520,4.85,1.98,0.0,-3.45
2019,4,NE,1,11420,4300,1470,2300,-11.95,-17.78,-16.48,-19.86
2019,5,NE,1,12600,4750,1530,2520,-0.32,-7.23,-14.04,-9.68
2019,6,NE,1,12470,4660,1550,2420,1.14,-4.12,-7.74,-10.7
2019,7,NE,1,13260,5060,1720,2710,12.09,7.66,8.86,5.45
2019,8,NE,1,11400,4440,1440,2410,1.97,5.46,1.41,4.78
2019,9,NE,1,13270,5000,1590,2650,4.24,-0.79,-2.45,-5.36
2019,10,NE,1,12480,4600,1460,2430,4.79,-1.92,-8.75,-6.9
2019,11,NE,1,13400,4970,1630,2570,4.93,1.02,-4.12,-2.65
2019,12,NE,1,14150,5280,1760,2780,11.42,4.55,4.14,1.46
2019,13,NE,1,14140,5600,1890,2930,9.27,7.49,7.39,2.09
2019,14,NE,1,14010,5470,1910,2720,19.34,19.96,16.46,13.33
2019,15,NE,1,12300,4980,1570,2620,1.49,6.18,4.67,4.38
2019,16,NE,1,11580,4530,1470,2340,4.42,3.9,-0.68,2.18
2019,17,NE,1,11500,4630,1580,2400,-10.78,-10.62,-7.06,-14.29
2019,18,NE,1,12270,4960,1640,2560,-0.81,-1.98,-6.29,-6.23
2019,19,NE,1,11650,4730,1560,2500,-3.64,-3.07,-4.29,-5.66
2019,20,NE,1,11850,4810,1540,2560,-2.95,-1.64,-9.41,-1.54
2019,21,NE,1,11720,4830,1600,2520,4.27,7.1,5.26,0.4
2019,22,NE,1,9150,3660,1230,1950,-2.24,-1.88,-4.65,-2.01
2019,23,NE,1,11560,4630,1500,2470,-1.45,-0.22,-3.85,-1.98
2019,24,NE,1,11030,4400,1430,2320,-6.92,-6.18,-13.86,-7.94
2019,25,NE,1,11250,4550,1550,2380,0.99,1.56,-4.32,-1.24
2019,26,NE,1,10980,4430,1560,2290,-1.61,-3.06,-3.11,-7.29
2019,27,NE,1,8080,3240,1070,1690,-5.39,-1.82,-5.31,-7.65
2019,28,NE,1,10130,4030,1330,2100,-6.12,-3.59,-3.62,-6.67
2019,29,NE,1,10090,3930,1250,2070,-1.46,-2.72,-8.09,-5.91
2019,30,NE,1,10280,4020,1320,2150,-9.51,-10.07,-10.81,-13.31
2019,31,NE,1,10390,4110,1400,2110,-6.14,-7.22,-2.1,-15.6
2019,32,NE,1,10590,4190,1360,2230,-3.11,-0.24,-3.55,-1.33
2019,33,NE,1,10390,4060,1330,2080,-4.33,-3.1,-7.64,-7.96
2019,34,NE,1,10610,4190,1370,2220,1.14,5.28,3.01,3.74
2019,35,NE,1,10040,4000,1260,2160,2.66,8.4,-2.33,11.92
